pos,text
1,eşim için aldım çok şık ve çok rahat bir ürün kesinlikle tavsiye ediyorum sadece kargo geç ulaştı trendyol express hep geç getiriyor
1,oğlum için aldım tam bedeninizi alın
1,paça daraltması ile istediğim gibi oldu gayet güzel
1,çok beğendim ama bedeninizden büyük alın kalıbı dar
1,boyu 98 anca var
1,tam kalıp çok güzel bir ürün
1,güzel ürün . bedeninizi alın . bir tık boyu kısa kalıyor bedeninize göre . 182 boy 73 kilo 32 beden aldım tam oldu .
1,rengi çok güzel geldi fakat beden küçük
1,fiyatına göre çok güzel . üstelik terzi derdi de yok . bir beden büyük alın pişman olmazsınız
1,1.90 boy 95 kilo 36 beden tam . oldu beli çok az bol . ama . sorun olacak bir durum yok fiyatına göre çok iyi tavsiye ederim
1,"bedeninizi alın , rengi çok güzel yıkanıldıkça yıpranma yapmıyor"
1,ben bu güne kadar böyle kalıp denk gelmedim 36 beden boyum 174 kilo 90 boydan çok iyi fiyata göre kumaş çok iyi gördüm ben bu güne kadar giysi olarak internetten almadım ama bugün itibaren pantolon olarak hep buradan almaya devam
1,ürün rengi çok güzel . bedenime bol geldi . üzülerek iade ettim hayırlı satışlar
1,gayet güzel bedeninizi alın .
1,ürün gerçekten resimde göründüğü gibi geldi . üstelik çok aşırı dar değil ve tam kalıbıma uygun geldi . kalitesi de giydikçe belli olur ama güzel pantolon umarım uzun bir süre giyerim .
1,olmadı maleaef iade ama kumaşı kalitesi çok güzel
1,tam kalıp hızlı kargo teşekkürler
1,çok süper harika tam oturdu
1,açıkçası ürün güzel iade sebebi dar oldu tekrar dan almak isterim
1,çok güzel ve kaliteli gerçekten tam bedeninizi alın
1,rengi kumaşı çok iyi tam kalıp rahat 👍
1,ürün fiyatına göre uygun kumaşı kalın 1.70 boy 80 kilo 33 beden küçük oldu 35 numara tam olur .
1,boyunuz 1.78 yukarısıysa şort gibi duruyor
1,çok beğendim rengini ayrıca bedeni de tam olması gerektiği gibi normal beden
1,bacakları dardı alacaksanız bedeninizin 1 numara büyüğünü alın çok iyi ürün
1,alacak arkadaşlara bilgi olsun diye yazıyorum . ürün çok güzel Zikra'lı çok sıkmıyor tam kararında . 62 kiloyum 1.67 boy 30 beden sipariş ettim tam oldu üstüme terzilik işi bile yok . siyahını da sipariş edeceğim . parasını hakeden bir ürün satıcıyı tebrik ediyorum .
1,kalıp tam güzel
1,gerçekten çok hoş bir pantolon fakat benim bacak boyum biraz kısa olduğu için paçası biraz uzun oldu . kesinlikle tavsiye edilebilir bir ürün .
1,gelen ürün kaliteli . beden tam . teşekkürler
1,ürün kalıbı çok iyi kumaşı da gayet kaliteli gönül rahatlığıyla tercih edilebilir
1,tam beden hızlı kargo 👌
1,ürün gayet güzel kendi bedeninizi alın
1,bedeni küçük geldi büyük beden sipariş edin
1,ürün aynen göründüğü gibi arkadaşlar 178 boy 70 kilo 31 beden tam oldu biraz daha bol durmasını istiyorsanız 32 alabilirsiniz
1,"çok iyi tam uydu bedeni , kaliteli ve uygun"
1,ürünün kalitesi güzel beden olmadığı için iade ettim
1,ürün elime geçti aldığıma pişman oldum 29 beden aldım sikini le darlıkla alakası yok birde kokuyor ıslanmış köpek gibi tavsiye etmiyorum
1,bir parça dar ama olsun
1,ürün kumaş ve beden tablosuna tam uyumlu kumaşı gerçekten çok iyi . boy : 170 kilo : 80 ve tam istediğim gibi oldu ne çok dar ne bol kumaşı da esnek
1,çok tatlı bir renk göründüğü gibi geldi üstüme tam oturur bedeninizi alın kesinlikle rahat kombineler yapılır . ve her yerde rahatlıkla giyilebilir .
1,180im boyu tam oldu alacak arkadaşlar buna dikkat etsin . güzel bir ürün
1,Zikra'lı 170 boy 70 kg fitness gidiyorum tam fotodaki gibi oldu beden 29
1,kendi bedeninizi alın
1,ürünü tam beden numaranıza göre alabilirsiniz çok rahat çok memnun kaldım . 👍🏻👍🏻
1,kumaşı kaliteli günlük giyilir
1,on numara valla tam oldu kestirmeme gerek kalmadı çok da rahat 1.72 boy 85 kilo 36 beden
1,kötü kumaşı naylon gibi çok terletir bence üstelik üstte de çuval giymişsin gibi oldukça düz kesim .
1,arkadaşlar bence çok iyi çok kaliteli bir ürün ama size bir tavsiyem aldığınızda tam kendi bedenini almayın 1 beden küçük alın çünkü kalıbı büyük
1,bedeni büyük geldi
1,tam istediğim gibi . kendi bedeninizi almanız daha iyi olur .
1,ürün güzel fotoğraftaki gibi kendi bedeninizi alın tam geliyor
1,tam bedeninize göre alın yoksa büyük gelir
1,tam istediğim gibi süper
1,31 beden giyiyordum 31 aldım tam oldu
1,1 beden küçük alın
1,ürünü gerçekten çok beğendim 1.83 80 kilo 34 beden cuk diye oturur ama 35 de alınabilir tercihe bağlı
1,çok güzel pantolon bedeni tam geldi kumaşı da çok güzel
1,çok güzel bir ürün kalitesi de iyi baya kumaşı kalın be beden ve boy tam oturur ihtiyacı olana tavsiye ediyorum emeği geçen herkese teşekkür ediyorum kargocu arkadaşlar da çok samimi ve arkadaş gibi onlara da teşekkür eder allahtan kolaylıklar diliyorum . 👐🙏
1,çok güzeldi fakat 36 beden dar olduğu için ifade etmek zorunda kaldım . .
1,"ürünün kalitesi falan çok güzel , bedeni de tam oldu"
1,ürün gayet kaliteli bedeni tam oturdu
1,gerçekten tam bedenime uydu başarılı .
1,ürün gayet güzel kendi bedenimi aldım ve tam oldu
1,ürün resimdeki gibi ana baba dar oldu
1,boyu kalıp tam dolu
1,tam bedeninizi alın çok rahat
1,çok güzel kendi bedeninizi alın
1,çok güzel kumaşını çok beğendim tam bedeni aldım çok güzel durdu
1,ürün çok hoşuma gitti . gerek kumaşı gerek bedeni tam istediğim gibi . teşekkür ediyorum
1,eşime aldım çok beğendi çok güzel oldu ve terzilik işi yok . 175 boy 79 kilo 32 beden gayet iyi oldu . .
1,herkese tavsiye ederımmuķemmel oldu üstüme . 183 boy 77 kilo 33 beden
1,tam oturur kumaş kalitesi çok güzel tavsiye ederim
1,ürün güzel lakin diğer renkleri bedeni hiç olmadı kalıpları veya kumaşı farklı
1,oğlum için aldım . çok beğendi . bedeni tam oldu . kargo da hızlı ulaştı .
1,kalıbı dar geldi iade edip tekrar aldık gerçekten dolapta bulunması gerek bir parça
1,çok kaliteli kışlık . 173boy 65kilo eşime boyu ve bedeni tam oldu . bu bedendeki 32 beden alabilir .
1,ürün gayet güzel tam bedeninizi alabilirsiniz teşekkürler trendyol 🙏🏻
1,ürün çok güzel ve bedeniniz neyse onu almanızı öneriyorum
1,ürün bedeni çok iyi ne tam yapışıyor nede bol cuk oturur teşekkür ederim
1,"kaliteli ürün , kendi bedeninizi alın ."
1,gayet güzel ve kaliteli ürün beden tablosuyla uyumlu
1,ürün güzel göründüğü gibi dar değil mum fit gibi ama yine de kalıbı şahane
1,gerçekten tam istediğim gibi geldi İkra'lı esnek olması gerçekten çok çok iyi uzun yıllar kullanılabilir bedeninizi almanızı tavsiye ediyorum kargo ve paketleme çok iyi şeffaf kargo .
1,güzel ama 32 beden bol geldi neyse terzi halletti
1,"175 boy 79 kilom beden tam oldu harika bir ürün , mağazalardan alıp yaptırmaya değmez direk giymeye hazır harika bir kesimi var teşekkür ederim ."
1,süper harika 😇
1,1.75 boy 75 kg tam 32 beden mükemmel oldu kalitesi güzel
1,ürün çok güzel ve çok rahat . ama bedeninizi alın . ben çok dar sevmediğim için bir beden büyük aldım . büyük oldu . ama iyi bir ürün tavsiye ederim .
1,1.80 boy ve 79 kilo 33 beden bol geldi bir beden düşük alın derim . .
1,çok iyi kaliteli terzide boyunu yaptırdım İkra'lı kumaş
1,ürün güzel hem de kaliteli bedeni 1 beden büyük söyleyin
0,kokusu mahvetti iade
0,iademi onaylar mısınız artık
0,kalitesiz
0,aşırı kalitesiz
0,teşekkür ederiz biz beğendik 1 beden büyük alın ☺️
0,dikişleri berbat büzük büzük duruyor
0,çok kötü kokuyor
0,boya kokusu vardır beğenmedim iade ettim
0,cidden mi ? 2 deri ceket sipariş ettim ve bana bunu mu yolladınız ?
0,ürünün aşırı kötü bir kokusu vardı ve aşırı parlak derisi asla fotoğrafta göründüğü gibi değil
0,hiç beğenmedin aşırı kötü kokuyor bayılacaktım poşet gibi
0,asla beklediğim gibi değil çok üzüldüm moralim bozuldu
0,ben beğenemedim iade ettim çok kaba ve erkeksi durdu
0,hiç beğenmedim kemeri çok çirkin duruyor kalitesiz
0,beklediğim gibi gelmedi iade de edemiyorum
0,beğenmedim çok kötü
0,aşırı dandik bir ürün
0,ürün kalitesiz dikişler sökülüyor
0,siparişim elime çok geç bir haftadır bekliyorum
0,tavsiye ediyoruz 🥰
0,çok ucuz duruyor ve parlak
0,aşırı parlak kalıbı büyük
0,çöp poşeti gibi 5 lira etmez aşırı kalitesiz .
0,ürün çok güzeldi
0,"merhaba , bu ceketi ikinci kez sipariş ediyorum ve ikinci kez bana küçük geldi . uzaktaydım , şimdi dönüş yapamam . bunu nasıl yapabilirim ?"
0,maalesef kalitesiz iade
0,m istedim ama baya küçük geldi
0,kardeşime aldım hiç beğenmedik kırış kırış geldi
0,kalite 0 hiç güzel değil
0,paketleme kötü ürün kırışmış geldi hemen geri iade . .
0,berbat bir deri kokusu var . lastik gibi . iğrenç .
0,indirimdeyken alın kızlar benim omuzlarım geniş olmasına rağmen tam bedenimde de gayet güzel durdu . diğer yorumlardaki gibi bir kokusu yok .
0,gözüktüğü gibi duruyor
0,çok kalitesiz ehven bir ürün buram buram kokuyor değmez
0,kötü çok kötü kokuyor
0,"memnun kalmadım , muşambadan halliceydi ."
0,almayın arkadaşlar çok dandik boşa çöp oldu . ceplerinden birinin içi yırtıktı ve iç astarda ilk giymemle bir yırtılma oluştu 😶 üşendim geri göndermedim almayın yani
0,ürünün kalitesi gerçekten kötü çok sert deriye sahip paketleme çok kötü sadece kargo poşeti vardı ürünün üstünde etiket vs hiçbir şey yok . iade ettim ancak kullanılabilir durumda değilmiş iade reddedilmiş hiç giyilmemiş bir ürün nasıl satılır durumda olmaz yolda mı kullanıldı bu ürün .
0,kumaşı çok kötüydü . ve geldiğinde fermuarı bozuk çıktı . o yüzden iade ettim .
0,ürünün yaka kısmındaki etiketin neden çıkarıldığını öğrenebilir miyim hangi beden gönderdiniz acaba ? ? ?
0,bedeni yanlış geldi ve resimdekiyle alakası yok çok kalitesizdi
0,kargo firması ürünümü kaybetti üç haftadır uğraşıyorum sonunda iadeye ulaştırabildim rezalet bir kargo firması ! ayrıca satıcıyla da iletişime geçmeye çalıştım ama sorularımı reddetti . satıcı da kesinlikle rezalet . bu satıcıdan son alışverişimdi . rezilsiniz
0,kalitesini ve duruşunu hiç beğenmedim tavsiye etmiyorum ama fiyatına göre idare edebilecek bir parça
0,beş para etmez almayın
0,başka sayfadan aynı modeli almıştım daha parlaktı çok hoşuma gitmişti beden küçük geldi bu sayfadan bir büyüğünü aldım parlak değil mat geldi kumaşı pek beğenmedim . fatura da göndermediler iade edemedim
0,hiç verdiğim paraya değmedi
0,resimdeki ile alakası yok fermuarları sararmış derisi farklı çok kötü rezalet direkt iade edeceğim 👎🏻👎🏻👎🏻
0,"arkadaşımla aynı istedik farklı deri tiplerinde geldi yumuşak , sert"
0,almanızı önermiyorum dikiş izleri aşırı belli .
0,görseldekine benzemiyor derisi farklı geldi beğenmedim .
0,s istedim l yollamışlar nasibi orantı anlamadım . m filan yollasanız bir derece . iade
0,"arkadaşlar ürün bana gelmeden geri iadeye gönderildi , 5 gün boyunca 2. teslimat noktasına dahi ulaşmadı tavsiye etmiyorum insanı sadece mağdur duruma düşürüyorlar"
0,teslim adresi ankara gözüktüğü halde istanbulda başka bir eve teslim edildi . ürün elimde bile değil . teslim alan ben gözüküyorum ama yok öyle bir şey . rezil etti kargo teşekkür ederim 👏🏼👍🏼
0,ürünüm elime ulaşmadı
0,güzel
0,asla beğenmedim naylon gibi dokunsan yırtılacak beş para etmez almayın
0,"başka ürün geldi , iade etdım👎"
0,sökük geldi ve deri kokuyor
0,berbat kalitesiz ve defolu geldi
0,"asla almayın , kırıştırılmış şekilde üstünde çok kötü bir kokuyla geldi , derisinin kalitesi aşırı aşırı kötü , gerçekten değmez yazıktır günahtır paranıza"
0,s beden sipariş verdim m geldi
0,ürün dayanamayacak şekilde plastik kokuyor
0,kafayı mı yedin bana kazak göndermişler bu nee
0,özensiz paketlenmiş ürün ıpıslak elime ulaştı şaka gibi
0,geri gönderin ürünümüüüü madem sorunu kabul etmediniz
0,ürün bana defolu geldi hiç memnun kalmadım
0,ürünü sadece ptt ile teslim edebiliyor olmak aşırı saçma ve çok kötü
0,o kadar kötü dikişleri vardı ki hiçbir şekilde ürün kurtulamazdı . koltukaltı kısmı büzülerek dikilmiş resmen
0,çok parlaktı ve leş gibi kokuyordu . hiç beğenmedim ve iade ettim .
0,fotoğrafta göründüğü gibi değil arkadaşımla birlikte aldık onun gibi daha sert bir deri ve markası farklı benim ki gereksiz yumuşak ve rahatsız edici derecede parlak bir deri şeklinde elime ulaştı benim ürünüm diğerinin yanında çöp poşetine benziyor hiç memnun değilim iade talebinde bulunacağım ürünlerin farkını aşağıya ekliyorum
0,ürün görseldekiyle birebir ancak öyle bir koku var ki plastik kokusu havalandırılsa dahi geçmez maalesef iade 👎🏻
0,ürün gelmedi lütfen yordam edin yapmak lazım @gülirano1_7
0,ceketi giymedim denedim sadece cebinin yırtık olduğunu fark ettim ve içinde fatura yoktu nasıl iade edeceğim ?
0,kokusu vardı kötü ve dandik
0,sakın almayın yanlış ürün geldi
0,2 adet düğmeyi takmayı unutmuşlar
0,"yanlış ürün göndermişler , m sipariş verdim l geldi"
0,ne bir etiket ne bir fatura gönderilmiş 0 aldığım ürün şaka gibi . !
0,sipariş verdim gelmedi . bilgilendirme dahi yapılmadı . elinizde kalmamış olabilir evet ama en azından gönderemeyeceğiz diyebilirsiniz .
0,ürün defolu geldi üstü delinmiş ve lacivert bir iple dikilmeye çalışılmış berbat
0,ürün kusurlu geldi
0,ürünün fotoğraftakiyle alakası yok . çok net söylüyorum paranıza yazık .
0,cekette böyle küçük çizikler var bana sağlamı gelse şaşardım zaten
0,ürün buruş buruş geldi nasıl düzelecek iade edeceğim
0,rezalet yaa defolu ürün yollamışlar 😑
0,"ceket iyi hoş güzel , biraz ince . bir de cebi dikişsiz geldi . bu kadar özensiz yapacaksınız madem boşuna mı para veriyoruz o kadar satıcıya ? daha özenli olmasını beklerdim açıkçası . trendyol ile çalışıyorsunuz sonuçta . ve ürünün içinde de ceketin faturası yoktu ."
0,haziran butik faturasız ürün satarak devletten vergi kaçırmakta gerekli şikayetleri yapıyorum böyle satıcılara trendyolun izin vermesi inanılmaz .
0,"yanlış ürün gönderildi , iade . gerçekten büyük bir sorumsuzluk ."
0,yanlış ürün gönderiyorlar
0,ürün hatalı geldi ceket yamuk duruyor .
0,ürünün hem ön kol hem de arka kollarında sökükler var resmen bilerek yollamışlar fatura bile koymamışlar kesinlikle almayın
0,daha şu an yeni geldi giydim koluna bakın ve bir değişik kokuyor ceket o kadar para veriyoruz işinizi düzgün yapın insanları kandırarak helal lokma yiyemezsiniz !
0,kullanılmış ürün geldi
0,kumaşı kesinlikle diğer montlardan farklı hiç beğenmedim .
0,iğrenç sökük bide defol ürün ya sinir oldum
0,ürün beden istedim s gelmiş elinizde kalanı gönderecekseniz niye beden bilgisi koyuyorsunuz iade 👎
0,allah aşkına deri ceket beklerken başörtüsü göndermek nedir böyle bir şey görmedim ben ya
0,bu kaçıncı ya asla göndermiyorlar madem göndermeyeceksiniz ürünü koyup satıyormuş gibi de yapmayın fazla yer işgal ediyorsunuz
0,görseldeki ile alakası yok geri iade ettim .
0,ürün defolu geldi bu ne rezillik ya almayın bu satıcıdan
0,gerçekten geldiğinde çok oldum paketleme falan hepsi berbattı üstelik yanlış ürün geldi
0,kesinlikle tavsiye etmiyorum yırtık hasarlı ürün göndermişler iade ettim
0,etiket sökülmüş soyulmuş kullanılmış leş gibi deri kokan kiriş bir ceket göndermişsiniz iade 1 puan bile verilecek bir ceket değil
0,deri ceket yerine yelek gönderildi zaten yorumlarda da bir çok alıcı yanlış ürün gönderildiğini söylemiş belki bir ihtimal bana doğru gelir dedim ama yanlış ürün gönderildi . çok mu zor acaba doğru ürünü göndermek ? madem bir işi beceremiyorsunuz o zaman bu işi yapmayın ! bir de iadeyle uğraşcam sizin yüzünüzden
0,deri ceket yerine 10 kişinin sığacağı kocaman pantolon göndermişler rezalet almayın
